Fecha,DI-001 NIVEL,PV Nivel FT310,FDBK Nivel FT310,OP Nivel FT310,PV Nivel FT311,FDBK Nivel FT311,OP Nivel FT311,PV Nivel FT312,FDBK Nivel FT312,OP Nivel FT312,PV Nivel FT313,FDBK Nivel FT313,OP Nivel FT313,PV Nivel FT314,FDBK Nivel FT314,OP Nivel FT314,PV Nivel FT315,FDBK Nivel FT315,OP Nivel FT315,PV Nivel FT316,FDBK Nivel FT316,OP Nivel FT316,PV Nivel FT317,FDBK Nivel FT317,OP Nivel FT317,PV Aire FT310,PV Aire FT311,PV Aire FT312,PV Aire FT313,PV Aire FT314,PV Aire FT315,PV Aire FT316,PV Aire FT317
2024-04-04T16:02:10.000Z,94.3743286133,31.4897994995,64.9134063721,65.0,9.8440704346,68.9384689331,69.2749710083,3.1290669441,58.2551765442,57.466091156,10.5312099457,93.6928482056,92.4111633301,8.5807323456,47.0526351929,48.1790504456,9.969748497,94.3733901978,95.3326644897,9.2159576416,63.9375953674,64.6536178589,8.89935112,63.002986908,63.8655776978,60.0013084412,200.3793640137,260.2347717285,90.352355957,70.081741333,70.1183776855,70.1018218994,60.3582267761
2024-04-04T16:02:15.000Z,94.3976821899,30.7465629578,64.9134063721,65.0,9.8941440582,68.8642196655,69.1974639893,3.1765172482,57.6176147461,57.5617866516,10.7568435669,93.7246322632,91.834022522,8.0872573853,47.4859390259,48.1669960022,9.6719284058,95.0570144653,95.9155807495,8.8921108246,63.7996139526,64.9913253784,8.5999145508,63.5868492126,63.9521141052,60.0160598755,200.2218475342,260.0355529785,90.2919158936,70.0524902344,70.0513458252,70.0300521851,60.3049812317
2024-04-04T16:02:20.000Z,94.421043396,30.0033245087,64.9134063721,65.0,9.9442186356,68.7899627686,69.1716079712,3.2239677906,57.140007019,57.8907051086,11.185505867,93.4260101318,91.243309021,7.7547078133,47.7479705811,47.975402832,9.1356096268,95.6827850342,96.6875534058,8.6142292023,63.7843017578,65.1567993164,8.4300851822,63.8465843201,63.6743469238,60.0308113098,200.0643310547,259.8363037109,90.2314758301,70.0232391357,69.9843139648,69.9582824707,60.2517318726
2024-04-04T16:02:25.000Z,94.428062439,29.3099575043,64.9134063721,65.0,9.9942932129,68.715713501,69.1457443237,3.2714183331,56.9174728394,58.2196273804,11.9379453659,92.6004867554,90.65259552,7.6787900925,47.736869812,47.7838134766,8.2189512253,96.2163009644,97.4595184326,8.4096517563,63.9646034241,65.3222732544,8.4669446945,63.5894203186,63.3965797424,59.9831428528,199.9068145752,259.6370544434,90.1710357666,69.9939880371,69.9172821045,69.8865127563,60.1984863281
2024-04-04T16:02:30.000Z,94.3647384644,28.8314247131,64.9134063721,65.0,10.0443677902,68.6414642334,69.129524231,3.3188686371,56.6949424744,58.5160217285,12.6903839111,91.7749557495,90.5874328613,7.6028723717,47.7257728577,47.3605613708,7.3022933006,96.7498168945,96.4893188477,8.2050743103,64.1449050903,65.2793197632,8.5038032532,63.3322601318,63.5226173401,59.6665802002,199.7493133545,259.4378051758,90.1105957031,69.9647369385,69.8502502441,69.814743042,60.145236969
2024-04-04T16:02:35.000Z,94.3014221191,28.352891922,64.9134063721,65.0,10.0654850006,68.6085739136,69.1200485229,3.2681436539,56.9303817749,58.7896614075,13.1469831467,91.2347793579,90.8899230957,7.7851691246,47.377117157,46.7752571106,7.1099829674,96.2768630981,94.3003997803,8.0004959106,64.3252105713,65.0905609131,8.4337778091,63.3242607117,63.9311294556,59.3500137329,199.6517028809,259.3004455566,90.0781555176,69.9354934692,69.8176727295,69.789352417,60.1174850464
2024-04-04T16:02:40.000Z,94.2412261963,27.989320755,64.9154129028,65.0,10.0403442383,68.6417541504,69.1105728149,3.0605912209,57.8973960876,59.0633049011,13.1310043335,91.1504516602,91.1924057007,8.3799419403,46.4892349243,46.1899528503,8.0747594833,94.1961593628,92.1114883423,7.7959184647,64.5055160522,64.9018096924,8.1930131912,63.7142868042,64.3396453857,59.1069564819,199.6497955322,259.2619018555,90.0904541016,69.9062423706,69.840133667,69.8380508423,60.1304588318
2024-04-04T16:02:45.000Z,94.1945648193,28.1222839355,64.926109314,65.0,10.015203476,68.6749420166,69.1209487915,2.8530390263000003,58.8644142151,59.1352005005,13.1150255203,91.066116333,91.330078125,8.9747152328,45.6013526917,46.2020454407,9.0395364761,92.1154556274,91.4431915283,7.5913405418,64.6858139038,64.6567840576,7.9522480965,64.1043167114,64.2729110718,59.1813774109,199.6478881836,259.2233276367,90.1027526855,69.876991272,69.8625946045,69.8867492676,60.1434326172
2024-04-04T16:02:50.000Z,94.1479110718,28.2552490234,64.9367980957,65.0,9.9900627136,68.7081298828,69.1452407837,2.7865176201,58.9547958374,59.0657424927,12.7919168472,91.2625274658,91.3522644043,9.2227640152,45.4006919861,46.6327209473,9.8498106003,91.0690307617,91.8403778076,7.6009755135,64.7071151733,64.3723297119,7.8425974846,64.2002716064,63.8731765747,59.2557983398,199.6459655762,259.2630004883,90.1150436401,69.8477401733,69.885055542,69.9354476929,60.1564064026
2024-04-04T16:02:55.000Z,94.0981216431,28.3813095093,64.937461853,65.0,9.9649219513,68.741317749,69.1695327759,2.9456627369,57.64245224,58.9962806702,11.9773645401,91.9081497192,91.374458313,8.916009903,46.2996711731,47.0634002686,10.4128637314,91.6775894165,92.2375564575,7.9533762932,64.4739761353,64.0878753662,7.9427456856,63.8256835938,63.4734458923,59.3345031738,199.6440582275,259.4278259277,90.1273422241,69.8184967041,69.9075164795,69.9841461182,60.1693763733
2024-04-04T16:03:00.000Z,94.0347976685,28.47747612,64.8946990967,65.0,9.939781189,68.7744979858,69.1697463989,3.1048078537,56.3301086426,58.3426132202,11.162812233,92.5537796021,91.8306045532,8.6092567444,47.1986541748,47.251701355,10.9759159088,92.2861404419,92.0626068115,8.3057775497,64.2408447266,64.0109405518,8.0428943634,63.4510955811,63.3904876709,59.43176651,199.6421508789,259.5926208496,90.1396408081,69.7892456055,69.929977417,70.0328445435,60.1823501587
2024-04-04T16:03:05.000Z,93.9714660645,28.5736427307,64.8519439697,65.0,9.9146404266,68.7314224243,69.1530532837,3.1823894978,55.9053001404,57.2789154053,10.5904350281,92.9676208496,92.5913314819,8.5148639679,47.4665565491,47.2698898315,11.4606275558,92.3780136108,91.4861068726,8.4593410492,64.0952453613,64.0796432495,8.0725317001,63.2935638428,63.5298461914,59.5290260315,199.7311096191,259.7574462891,90.1519317627,69.7750091553,69.9524383545,70.0815429688,60.1953239441
2024-04-04T16:03:10.000Z,93.9106369019,28.763212204,64.8171920776,65.0,9.8894996643,68.566116333,69.1363677979,3.1292386055,56.9030532837,56.215221405,10.4062223434,93.0099563599,93.3520584106,8.760846138,46.7229537964,47.2880821228,11.819770813,91.641746521,90.9096069336,8.2942066193,64.0899429321,64.1483535767,7.9891533852,63.4839324951,63.6692085266,59.6389961243,199.965713501,259.9222717285,90.1642303467,69.7848358154,69.974899292,70.130241394,60.2082977295
2024-04-04T16:03:15.000Z,93.8606491089,29.3583374023,64.8171920776,65.0,9.864358902,68.4008026123,69.0123291016,3.0760879517,57.900806427,56.6123428345,10.2220096588,93.0522918701,92.8769989014,9.0068283081,45.9793548584,46.8594474792,12.1789140701,90.9054794312,90.9357833862,8.1290712357,64.0846481323,64.3947525024,7.9057745934,63.6743011475,63.8377838135,59.8041419983,200.2003326416,260.0870666504,90.1765213013,69.7946624756,69.9973526001,70.1789398193,60.2212715149
2024-04-04T16:03:20.000Z,93.8106536865,29.9534645081,64.8171920776,65.0,9.8748559952,68.2354888916,68.8128128052,3.0229372978,58.4626159668,58.0364189148,10.3745088577,92.8349075317,91.5331802368,9.1633501053,45.4742889404,46.1166954041,12.1828374863,90.5870666504,91.3856582642,7.8715724945000005,64.0793457031,64.7660675049,7.8223962784,63.8646736145,64.0268936157,59.9692840576,200.2864990234,260.1358642578,90.1888198853,69.8044967651,70.0198135376,70.2089691162,60.2342414856
2024-04-04T16:03:25.000Z,93.7450942993,30.4438476562,64.819190979,65.0,9.942568779,68.0701751709,68.6133041382,2.9697864056,58.3245010376,59.4604949951,11.067609787,92.2005462646,90.1893615723,9.17623806,45.3522071838,45.3739433289,11.6164417267,90.9395294189,91.8355255127,7.4657816887,64.0740432739,65.1373901367,7.7390174866,64.0550384521,64.216003418,60.0610923767,200.1343383789,259.9983825684,90.2011184692,69.8143234253,70.0422744751,70.2090148926,60.247215271
2024-04-04T16:03:30.000Z,93.6117782593,30.4782447815,64.8298721313,65.0,10.0102825165,67.9048614502,68.5184402466,2.9166357517,58.1863899231,59.1131439209,11.7607107162,91.566192627,90.0091552734,9.1891260147,45.2301216125,45.3426361084,11.0500459671,91.2919921875,91.9180297852,7.0599913597,64.0687408447,65.1981811523,7.6556391716,64.2454147339,64.3187561035,59.8336257935,199.9821777344,259.8609313965,90.2134094238,69.8241500854,70.0647354126,70.2090682983,60.2601890564
2024-04-04T16:03:35.000Z,93.4784622192,30.5126419067,64.8405532837,65.0,10.077996254,67.8474197388,68.4972686768,2.9131641388,57.9305534363,57.5184135437,12.1311168671,91.1711120605,90.6483154297,9.159116745,45.1761207581,45.8123092651,10.749789238,91.3579483032,91.7418365479,6.8024206161,64.146774292,65.0403137207,7.5722603798,64.3677597046,64.3607025146,59.6061630249,199.8985137939,259.8438720703,90.2257080078,69.8339767456,70.0871963501,70.2091140747,60.2731628418
2024-04-04T16:03:40.000Z,93.3836593628,30.5135231018,64.8472518921,65.0,10.1457099915,67.9634552002,68.4760894775,2.9895889759000003,57.4853935242,55.9236869812,11.9825496674,91.1608657837,91.2874755859,9.0601186752,45.2316169739,46.2819786072,10.8775491714,90.9631271362,91.5656433105,6.7832250595,64.358833313,64.8824462891,7.4888820648,64.3807144165,64.4026489258,59.4629478455,199.9250335693,260.0205078125,90.2380065918,69.8438110352,70.1096572876,70.2091674805,60.2861366272
2024-04-04T16:03:45.000Z,93.4569854736,30.3681049347,64.8365707397,65.0,10.2134227753,68.0794906616,68.6004486084,3.066013813,57.0402336121,55.9554176331,11.833981514,91.1506271362,90.7981262207,8.9611196518,45.287109375,46.0848884583,11.0053100586,90.5683135986,91.304359436,6.7640295029,64.570892334,64.6800537109,7.405503273,64.3936691284,64.2477798462,59.687461853,199.9515686035,260.1971130371,90.2502975464,69.8536376953,70.1321182251,70.2092208862,60.2991065979
2024-04-04T16:03:50.000Z,93.5303115845,30.2226867676,64.8258895874,65.0,10.1844110489,68.195526123,68.8274536133,3.1424386501,56.7949638367,57.1343307495,12.0551118851,90.9049987793,89.5128173828,8.8621206284,45.2745895386,45.4175186157,10.9366064072,90.2838363647,90.9830551147,6.9146785736,64.7058868408,64.4462585449,7.4930849075,64.2521209717,63.9540901184,59.9119796753,199.9780883789,260.3140563965,90.2625961304,69.8634643555,70.1545791626,70.2092666626,60.3120803833
2024-04-04T16:03:55.000Z,93.5943374634,30.0674629211,64.8191833496,65.0,9.999578476,68.3115615845,69.0544662476,3.2188634872,56.8717155457,58.3132476807,12.8718166351,90.2801742554,88.2275009155,8.7631225586,45.1525039673,44.7501449585,10.5514059067,90.1771316528,90.6617507935,7.3389430046,64.7167434692,64.2124633789,7.8560786247,63.8616714478,63.6604003906,60.1107025146,200.0046081543,260.3348388672,90.274887085,69.8732910156,70.1770401001,70.2093200684,60.3250541687
2024-04-04T16:04:00.000Z,93.6176681519,29.8693218231,64.8298721313,65.0,9.8147449493,68.4275970459,69.135887146,3.2952883244,56.9484710693,58.5889778137,13.6885204315,89.6553497314,88.1064529419,8.6641235352,45.030418396,44.6186828613,10.1662044525,90.0704269409,90.1147842407,7.7632074356,64.7276000977,63.8852462769,8.2190723419,63.4712219238,63.2546005249,60.1965446472,200.0311279297,260.3556213379,90.2871856689,69.8831176758,70.1994934082,70.2093658447,60.3380279541
2024-04-04T16:04:05.000Z,93.6409988403,29.6711807251,64.8405685425,65.0,9.6299114227,68.5436325073,69.1144485474,3.3536014557,56.866519928,58.2266235352,14.0432453156,89.2574234009,88.8079376221,8.6279296875,44.8275184631,44.8658294678,10.1591749191,89.6326293945,89.4083938599,8.1874723434,64.5271835327,63.4920310974,8.5820655823,63.0807723999,62.7695960999,60.2823867798,200.0072479248,260.3082275391,90.2994842529,69.8929519653,70.2166290283,70.2094192505,60.3510017395
2024-04-04T16:04:10.000Z,93.6692810059,29.3876190186,64.8492431641,65.0,9.4450788498,68.6596679688,69.0930175781,3.3826875687,56.528465271,57.8642692566,13.6524705887,89.2256317139,89.5094299316,8.6930837631,44.4942092896,45.1129760742,10.7624015808,88.6605529785,88.702003479,8.6117362976,63.9858322144,63.098815918,8.9450597763,62.690322876,62.2845916748,60.3497047424,199.9020385742,260.1507568359,90.3117752075,69.9027786255,70.2251663208,70.2094726562,60.3639717102
2024-04-04T16:04:15.000Z,93.719329834,28.7370376587,64.8492431641,65.0,9.2602453232,68.7757034302,68.9958343506,3.4117736816,56.190410614,57.0793762207,13.2616958618,89.1938476562,89.7971420288,8.7582378387,44.1608963013,45.6742210388,11.3656291962,87.6884689331,88.8436584473,9.0360012054,63.444480896,62.9796447754,9.3080530167,62.2998733521,62.2495269775,60.3374404907,199.7968292236,259.9932861328,90.3240737915,69.9126052856,70.2337036133,70.2095184326,60.3769454956
2024-04-04T16:04:20.000Z,93.7693786621,28.0864543915,64.8492431641,65.0,9.236536026,68.7227020264,68.8450393677,3.4408597946,55.7092018127,55.9954719543,12.816942215000001,89.3662872314,89.7920455933,8.5888824463,44.3196182251,46.4577445984,11.4844970703,87.5927505493,89.58543396,9.3825139999,63.0933952332,63.0544052124,9.4858150482,62.1641731262,62.5328674316,60.325176239,199.7937316895,259.9786987305,90.3363723755,69.9224319458,70.2422485352,70.2095718384,60.389919281
2024-04-04T16:04:25.000Z,93.8426513672,27.5605239868,64.8492431641,65.0,9.4697751999,68.4001159668,68.6942520142,3.469946146,54.9996910095,54.9115715027,12.2861042023,89.8644332886,89.7869567871,8.0455503464,45.2629928589,47.2412643433,10.8309469223,88.8945846558,90.3272094727,9.6050367355,63.0457344055,63.1291656494,9.3681850433,62.4347343445,62.8162078857,60.3302383423,199.9534606934,260.1918945312,90.3486633301,69.9322662354,70.2507858276,70.2096176147,60.4028930664
2024-04-04T16:04:30.000Z,94.0159606934,27.5605239868,64.8492431641,65.0,9.7030143738,68.0775299072,68.701789856,3.499032259,54.2901802063,55.5246658325,11.7552661896,90.3625717163,89.6885299683,7.5022172928,46.2063713074,47.0683937073,10.1773967743,90.1964263916,90.4945373535,9.8275594711,62.9980735779,63.383808136,9.2505550385,62.705291748,63.1964874268,60.4083938599,200.1132049561,260.405090332,90.3609619141,69.9420928955,70.2593231201,70.2096710205,60.4158668518
2024-04-04T16:04:35.000Z,94.1892700195,27.5605239868,64.8492431641,65.0,9.8143529892,67.9140167236,68.8187103271,3.4214704037,54.4638748169,57.3102340698,11.5960855484,90.5220947266,89.5256195068,7.3340511322,46.6241760254,46.2347450256,9.6413497925,91.0874328613,90.2649612427,9.7561502457,62.9504127502,63.7627296448,9.0725593567,62.9758529663,63.6437416077,60.4865531921,200.1123046875,260.3992004395,90.3310394287,69.9422683716,70.221244812,70.1815567017,60.3829078674
2024-04-04T16:04:40.000Z,94.3205947876,27.4013385773,64.8472366333,65.0,9.7309656143,68.0046081543,68.9356384277,3.1735470295,56.0484085083,59.0958023071,12.0305976868,90.1407089233,89.3627090454,7.7651824951,46.2024345398,45.401096344,9.2930078506,91.3221969604,90.0353851318,9.2152099609,62.9027557373,64.1416473389,8.7981357574,63.2464103699,64.0909957886,60.5577011108,199.8547821045,260.0432739258,90.2336883545,69.9270324707,70.1087036133,70.1084518433,60.2765769958
2024-04-04T16:04:45.000Z,94.2706069946,26.554599762,64.8365478516,65.0,9.6475782394,68.0951919556,68.9712371826,2.9256238937,57.6329421997,59.3444099426,12.4651098251,89.7593231201,89.3205184937,8.196313858,45.7806892395,45.5203895569,8.9446649551,91.5569534302,90.1079559326,8.6742696762,62.8550949097,64.091217041,8.5237121582,63.5169677734,64.1948776245,60.5985717773,199.5972747803,259.6873474121,90.1363372803,69.9117889404,69.9961700439,70.0353469849,60.1702461243
2024-04-04T16:04:50.000Z,94.2206115723,25.7078609467,64.8258590698,65.0,9.5018568039,68.246711731,68.9498519897,2.7977843285,58.2623252869,58.5160865784,12.614569664,89.5288238525,89.3629226685,8.2306957245,45.593788147,46.3073959351,9.0406742096,91.3194656372,90.3922348022,8.2816438675,62.9441108704,63.7399291992,8.249288559,63.6832847595,64.0581512451,60.6394424438,199.4329528809,259.4319152832,90.0810012817,69.8965530396,69.930847168,69.9622344971,60.1096916199
2024-04-04T16:04:55.000Z,94.1130981445,24.9744319916,64.8151779175,65.0,9.2563934326,68.4957275391,68.9284667969,2.8620934486,57.3633575439,57.6877632141,12.3079128265,89.5397415161,89.4053268433,7.6302304268,45.782661438,47.0944023132,9.8476982117,90.3263397217,90.6765060425,8.1263399124,63.25182724,63.3886489868,7.9748649597,63.6827964783,63.9214286804,60.6174697876,199.417755127,259.3373718262,90.0929031372,69.8813095093,69.9410934448,69.8891296387,60.122379303
2024-04-04T16:05:00.000Z,93.756477356,24.7316932678,64.8044891357,65.0,9.0109300613,68.7447357178,68.8786621094,2.9264023304,56.464389801,57.13123703,12.0012559891,89.5506668091,89.5294799805,7.0297646523,45.9715385437,47.6494865417,10.6547222137,89.3332061768,91.3354263306,7.9710364342,63.5595474243,63.173122406,7.7004413605,63.682308197,63.798248291,60.323348999,199.4025421143,259.2428283691,90.1048049927,69.8660736084,69.9513320923,69.8160247803,60.1350669861
2024-04-04T16:05:05.000Z,93.3998641968,24.4889564514,64.793800354,65.0,8.956281662,68.7820053101,68.8091583252,2.9112341404,56.1605033875,56.7631149292,11.762592315700001,89.6188659668,89.7102966309,6.5816326141,46.3968162537,48.0438079834,10.9826421738,88.9439163208,92.2540512085,8.0335378647,63.73985672,63.051700592,7.5332708359,63.6818199158,63.6844558716,60.0292282104,199.3873443604,259.2265014648,90.1167068481,69.8508377075,69.9615707397,69.7791976929,60.1477546692
2024-04-04T16:05:10.000Z,93.1330871582,24.3493785858,64.785118103,65.0,9.2033729553,68.4844284058,68.739654541,2.7703874110999998,56.7976341248,56.3949966431,11.6314477921,89.7776412964,89.8911209106,6.3743882179,47.1959075928,48.4381256104,10.5529460907,89.5094833374,93.1726760864,8.4404563904,63.7186965942,62.9302825928,7.5357022285,63.6813316345,63.5706634521,59.7991294861,199.3721466064,259.3338623047,90.1286087036,69.8355941772,69.9718093872,69.7997436523,60.1604423523
2024-04-04T16:05:15.000Z,93.256401062,24.6577148438,64.785118103,65.0,9.4504652023,68.1868515015,68.7923126221,2.6295406818,57.4347610474,56.8211174011,11.5003032684,89.936416626,89.4479675293,6.1671438217,47.9950027466,47.8037986755,10.1232509613,90.075050354,92.751914978,8.8473758698,63.6975326538,63.1303939819,7.5381336212,63.6808395386,63.7226486206,59.8470115662,199.3569488525,259.4412231445,90.1405029297,69.8203582764,69.9820556641,69.8202819824,60.1731300354
2024-04-04T16:05:20.000Z,93.3797149658,24.9660491943,64.785118103,65.0,9.5457420349,68.0861434937,68.930847168,2.60851264,57.6472663879,57.8055915833,11.6075172424,89.8579101562,88.5661468506,6.3471131325,48.0171775818,46.4463272095,9.6935548782,90.4507522583,91.3895568848,8.8995733261,63.6763725281,63.5565414429,7.4884409904,63.7964668274,64.0614776611,59.8948936462,199.3778839111,259.502166748,90.1524047852,69.8051147461,69.9922943115,69.8408279419,60.1858177185
2024-04-04T16:05:25.000Z,93.532913208,25.0841026306,64.785118103,65.0,9.4005460739,68.2972717285,69.0693893433,2.7772750854,57.187171936,58.7900695801,12.0922861099,89.4035568237,87.6843261719,7.1404218674,46.8087272644,45.0888557434,9.2638587952,90.5257034302,90.0271911621,8.3898973465,63.6552124023,63.9826889038,7.3561863899,64.0960159302,64.4003067017,59.9159736633,199.4560852051,259.489654541,90.1643066406,69.7898788452,70.002532959,69.8613739014,60.1985054016
2024-04-04T16:05:30.000Z,93.8162078857,24.3737850189,64.785118103,65.0,9.2553510666,68.5084075928,69.1554412842,2.9460375309,56.7270812988,58.9468193054,12.5770559311,88.9492034912,88.0375137329,7.9337306023,45.600276947,44.7213401794,8.8341627121,90.6006546021,89.5286407471,7.8802227974,63.6340522766,63.8227424622,7.2239317894,64.3955612183,64.1383895874,59.8203887939,199.5342712402,259.477142334,90.1762084961,69.7746429443,70.0127792358,69.8819122314,60.2111930847
2024-04-04T16:05:35.000Z,94.0995025635,23.6634674072,64.785118103,65.0,9.1101551056,68.7195358276,69.204536438,2.9923710823,56.640586853,58.5207138062,12.6295681,88.833480835,89.2603530884,8.5218572617,44.7572746277,45.0509185791,8.8134422302,90.3848953247,89.6383590698,7.6889619827,63.6128883362,63.250087738,7.2815699577,64.3409881592,63.4534378052,59.7248039246,199.6124725342,259.464630127,90.1881103516,69.7593994141,70.0230178833,69.9024581909,60.2238807678
2024-04-04T16:05:40.000Z,94.3622970581,22.8484039307,64.785118103,65.0,8.9649591446,68.9306716919,69.2536315918,2.8418078423,57.1549339294,58.0946083069,11.9869012833,89.2623519897,90.4831924438,8.7799987793,44.5020065308,45.3804969788,9.4504575729,89.7016143799,89.7480697632,8.0097923279,63.5917282104,62.6774330139,7.6446046829,63.7168960571,62.7684860229,59.674446106,199.6906585693,259.4520874023,90.200012207,69.7441635132,70.0332565308,69.922996521,60.2365684509
2024-04-04T16:05:45.000Z,94.5356140137,21.5761528015,64.785118103,65.0,8.8197641373,69.1417999268,69.3440475464,2.6912446022000003,57.6692810059,57.7627105713,11.3442335129,89.6912231445,91.0084686279,9.0381402969,44.2467346191,45.9311485291,10.0874729156,89.0183334351,90.3833694458,8.330622673,63.5705680847,62.5937271118,8.0076398849,63.0928039551,62.5440101624,59.8214988708,199.7688598633,259.4395751953,90.2119140625,69.7289199829,70.0435028076,69.9435424805,60.249256134
2024-04-04T16:05:50.000Z,94.7089233398,20.303899765,64.785118103,65.0,8.6745681763,69.2578353882,69.4636001587,2.5984303951000003,57.9366035461,57.4972610474,10.7015666962,90.1201019287,91.0417327881,8.988240242,44.4547958374,46.6377296448,10.1431856155,88.9566650391,91.3893814087,8.6514539719,63.4072875977,62.854888916,8.3706741333,62.6847991943,62.6443214417,59.9685516357,199.8470458984,259.4966125488,90.223815918,69.7192687988,70.0537414551,69.9640884399,60.2619438171
2024-04-04T16:05:55.000Z,94.828918457,19.2604999542,64.7831268311,65.0,8.5293722153,69.2206726074,69.583152771,2.5986483097,57.8059806824,57.2318153381,10.0588998795,90.5489730835,91.0750045776,8.4420919418,45.4092750549,47.3443107605,9.2624359131,89.8964004517,92.3953857422,8.972284317,63.0150604248,63.1160507202,8.7337093353,62.6248970032,62.7446289062,60.0840606689,199.9252471924,259.6656494141,90.2357177734,69.7186203003,70.0639801025,69.98462677,60.2746315002
2024-04-04T16:06:00.000Z,94.7155990601,19.2186546326,64.7724304199,65.0,8.3841762543,69.1835098267,69.6487884521,2.5988664627,57.6753578186,57.3649101257,9.4162330627,90.9778442383,90.9446334839,7.8959436417,46.3637542725,47.4589424133,8.381685257000001,90.8361282349,92.8094406128,9.2931146622,62.622833252,63.4861946106,9.0967435837,62.5649986267,63.068977356,60.0615119934,200.0034332275,259.8346862793,90.2476196289,69.7179718018,70.07421875,70.0051727295,60.2873191833
2024-04-04T16:06:05.000Z,94.6022796631,19.1768074036,64.7617340088,65.0,8.267077446,69.1463470459,69.6763458252,2.5990843773,57.5447311401,57.7795677185,9.0468788147,91.2892990112,90.6986541748,7.621409893,46.8083648682,47.1553688049,7.7353434563,91.5554351807,92.8052978516,9.2267436981,62.6042861938,63.9333343506,9.1449556351,62.7489929199,63.5516090393,60.0389671326,200.046585083,259.9445800781,90.259513855,69.7173233032,70.0844650269,70.025718689,60.3000068665
2024-04-04T16:06:10.000Z,94.5031814575,19.2711353302,64.7530517578,65.0,8.1953172684,69.1091842651,69.7038955688,2.5993022919,57.4141082764,58.194229126,9.1185693741,91.4112701416,90.4526824951,7.7851819992,46.4302101135,46.8517913818,7.4672675133,91.9190444946,92.8011474609,8.5355434418,63.1887512207,64.3804779053,8.6851358414,63.3265686035,64.0342407227,60.0414047241,200.0331726074,259.958984375,90.2714157104,69.7166748047,70.0947036743,70.046257019,60.3126945496
2024-04-04T16:06:15.000Z,94.4664840698,19.9505519867,64.7530517578,65.0,8.1235570908,69.0720214844,69.6986999512,2.5995202065000003,57.2834854126,58.5593681335,9.1902599335,91.533241272,90.8731231689,7.9489541054,46.0520515442,47.1506538391,7.1991910934,92.2826461792,92.626083374,7.8443427086,63.7732124329,64.3203659058,8.2253170013,63.9041404724,64.0411529541,60.1511955261,200.0197601318,259.9733581543,90.2833175659,69.7160263062,70.1049423218,70.0668029785,60.3253822327
2024-04-04T16:06:20.000Z,94.4297866821,20.6299686432,64.7530517578,65.0,8.1291246414,69.0878601074,69.6703338623,2.537925005,57.4569282532,58.889465332,9.0860805511,91.6552124023,91.7651672363,7.9753022194,45.9674072266,47.8758277893,7.0508623123,92.5463867188,92.3300704956,7.569527626,64.1305847168,63.9012908936,7.9416952133,64.1531906128,63.7114105225,60.2609863281,199.9362030029,259.8518066406,90.2731018066,69.7153778076,70.068687439,70.028793335,60.3243865967
2024-04-04T16:06:25.000Z,94.3981170654,21.1813850403,64.7530517578,65.0,8.2563533783,69.1870727539,69.6419677734,2.3790762424,58.1087722778,59.2195625305,8.7051973343,91.7771835327,92.6572189331,7.7854342461,46.3445549011,48.6010017395,7.090939045,92.6529922485,92.0340576172,7.9498324394,64.1306686401,63.4822158813,7.9352936745000004,63.8853530884,63.3816757202,60.2824134827,199.7422637939,259.5163574219,90.2280807495,69.7147293091,69.9592666626,69.898651123,60.3018722534
2024-04-04T16:06:30.000Z,94.3881149292,21.1813850403,64.7530517578,65.0,8.3835830688,69.2862930298,69.6308898926,2.2202274799,58.7606201172,59.3906173706,8.3243131638,91.8991546631,92.9859085083,7.5955657959,46.7217025757,48.8052520752,7.1310157776,92.7595977783,92.0479202271,8.3301362991,64.1307525635,63.5498199463,7.9288921356,63.617515564,63.3361206055,59.9231719971,199.5483398438,259.1808776855,90.183052063,69.7140808105,69.8498535156,69.7685165405,60.2793540955
2024-04-04T16:06:35.000Z,94.378112793,21.1813850403,64.7530517578,65.0,8.4504451752,69.3855133057,69.6319122314,2.1467823982,59.0891075134,59.4504203796,7.9434299469,92.186088562,92.9205093384,7.5388536453,47.0988502502,48.6450958252,7.1710920334,92.8047485352,92.2785568237,8.4409379959,64.1308364868,63.9578666687,7.9790744781,63.4685401917,63.489364624,59.5639343262,199.4461975098,259.0305175781,90.1380310059,69.713432312,69.7922821045,69.7184448242,60.2568397522
2024-04-04T16:06:40.000Z,94.4533309937,21.1674919128,64.7530517578,65.0,8.4208755493,69.4847335815,69.6329345703,2.2097632885,58.9010620117,59.5102233887,7.5625462532,92.7365493774,92.8551101685,7.6948471069,47.4760017395,48.4849395752,7.211168766,92.7517318726,92.509185791,8.1212301254,64.1309127808,64.3659210205,8.1196451187,63.5094299316,63.6426048279,59.2922172546,199.4907073975,259.1758117676,90.0930099487,69.7127761841,69.8175354004,69.796257019,60.2343215942
2024-04-04T16:06:45.000Z,94.8966064453,21.0935935974,64.7530517578,65.0,8.3913059235,69.5839538574,69.5651779175,2.2727441788,58.71301651,59.3659515381,7.1816625595,93.2870101929,92.5413208008,7.8508400917,47.8531494141,48.4805717468,7.2512454987,92.6987228394,92.7852935791,7.8015227318,64.1309967041,64.7205886841,8.260216713,63.5503196716,63.8563842773,59.3985404968,199.5352172852,259.321105957,90.0479888916,69.7121276855,69.8427886963,69.8740768433,60.2118034363
